assists,boosts,damageDealt,DBNOs,headshotKills,heals,killPlace,killPoints,kills,killStreaks,longestKill,matchDuration,matchType,maxPlace,numGroups,rankPoints,revives,rideDistance,roadKills,swimDistance,teamKills,vehicleDestroys,walkDistance,weaponsAcquired,winPoints,winPlacePerc
0,1,52.76,0,0,0,58,0,0,0,0,1372,duo,47,44,1497,0,0,0,0,0,0,1122,7,0,0.4565
0,0,0,0,0,0,97,1364,0,0,0,1395,squad,29,28,-1,0,0,0,0,0,0,28.92,1,1546,0
0,0,0,0,0,0,74,0,0,0,0,1444,duo-fpp,46,46,1484,0,0,0,0,0,0,21.05,1,0,0.2667
0,0,79.32,0,0,0,75,0,0,0,0,1400,duo-fpp,49,46,1435,0,0,0,0,0,0,357.3,2,0,0.25
0,0,86.58,0,0,0,67,1080,0,0,0,1375,squad-fpp,30,30,-1,0,0,0,0,0,0,119.1,3,1278,0.2414
0,0,0,0,0,0,90,1088,0,0,0,1326,duo-fpp,48,47,-1,0,0,0,0,0,0,45.4,1,1498,0.0425
0,0,100,1,1,0,35,1124,1,1,6.382,1827,squad,29,29,-1,0,0,0,0,0,0,308.6,3,1494,0.1429
0,0,0,0,0,0,69,0,0,0,0,1823,duo-fpp,48,44,1508,0,0,0,0,0,0,271.3,3,0,0.2766
2,0,440.6,3,0,1,5,1000,4,1,12.62,1787,duo,48,44,-1,1,0,0,0,0,0,787.7,3,1500,0.8723
0,0,53.56,1,1,0,31,0,1,1,10.39,1369,squad,29,28,1412,0,0,0,0,0,0,615.6,5,0,0.4286
0,0,184.4,0,0,1,81,0,0,0,0,1369,squad-fpp,27,27,1303,0,0,0,0,0,0,199.2,2,0,0.1154
0,1,21.15,0,0,1,68,0,0,0,0,1857,squad-fpp,25,24,1460,0,0,0,0,0,0,1031,10,0,0.25
0,0,15.6,0,0,0,79,0,0,0,0,1385,squad-fpp,28,28,1522,0,0,0,0,0,0,76.07,2,0,0.1111
0,0,0,0,0,0,84,1124,0,0,0,1356,duo-fpp,50,48,-1,0,0,0,0,0,0,163.5,4,1506,0.1224
4,2,1017,4,4,3,4,0,6,2,82.48,1869,squad-fpp,27,25,1432,1,897.5,0,0,0,0,3190,4,0,0.7692
2,4,450,4,0,2,3,0,4,2,194.2,1361,duo-fpp,48,45,1513,1,0,0,114,0,0,2497,5,0,1
1,1,63.09,0,0,0,27,1000,1,1,80.8,1302,squad-fpp,27,26,-1,0,0,0,0,0,0,2600,3,1500,0.7692
1,1,260.5,0,0,1,18,0,2,1,160.3,1931,duo-fpp,50,47,1524,0,0,0,0,0,0,2950,4,0,0.7551
2,0,219.5,1,0,1,26,0,1,1,2.215,1382,squad,25,24,1431,0,0,0,0,0,0,142.9,2,0,0.5833
1,1,121.3,1,0,2,24,0,1,1,8.989,2140,normal-squad-fpp,19,19,1500,0,9022,0,0,0,0,863.8,3,0,0.6111
0,1,194,1,0,1,17,0,2,1,32.98,1896,squad-fpp,29,29,1409,1,1324,0,0,0,0,1537,5,0,0.6429
0,2,239.1,1,1,1,15,1482,2,2,10.96,1460,duo,47,47,-1,0,2180,0,0,0,0,1115,3,1560,0.7174
0,1,656.3,5,2,1,2,0,6,3,37.76,1305,squad-fpp,27,27,1474,1,0,0,0,2,0,516.9,3,0,0.4231
0,0,300,2,0,1,18,1030,2,1,30.59,1782,duo-fpp,47,43,-1,0,0,0,0,0,0,202.2,3,1476,0.2391
1,0,106.3,0,0,1,86,0,0,0,0,1842,squad-fpp,28,26,1434,0,0,0,0,0,0,51.23,3,0,0.0741
0,0,39,0,0,0,92,1009,0,0,0,1403,squad-fpp,30,28,-1,0,0,0,0,0,0,9.473,1,1507,0.0345
0,0,0,0,0,0,75,0,0,0,0,1430,squad-fpp,27,26,1437,0,0,0,0,0,0,539.2,1,0,0.2308
0,1,39.35,0,0,8,12,1287,2,2,70.04,1349,duo-fpp,49,45,-1,0,0,0,0,0,0,3488,5,1669,0.875
2,1,370.6,1,0,1,13,1291,3,2,53.76,1360,duo-fpp,50,50,-1,0,0,0,52.9,0,0,908.7,3,1499,0.7347
0,0,0,0,0,0,80,0,0,0,0,1807,squad-fpp,29,28,1417,0,0,0,0,0,0,0.28,0,0,0.1786
0,0,34.3,0,0,0,69,0,0,0,0,1388,solo-fpp,95,94,1524,0,0,0,0,0,0,170.4,3,0,0.2979
1,0,61.67,0,1,0,29,0,1,1,81.34,1390,duo-fpp,47,45,1549,0,0,0,0,0,0,1892,4,0,0.6304
0,1,224.3,1,0,1,33,0,1,1,4.311,1361,duo,49,45,1465,0,0,0,0,0,0,676.3,5,0,0.5
0,0,0,0,0,0,76,1317,0,0,0,1373,squad,27,27,-1,0,0,0,0,0,0,511.1,3,1527,0.1538
0,0,23.22,0,0,0,78,1451,0,0,0,1387,duo-fpp,49,47,-1,0,0,0,0,0,0,115.8,2,1588,0.1875
0,0,25.8,0,0,0,81,1034,0,0,0,1430,duo-fpp,48,48,-1,0,0,0,0,0,0,215.2,2,1483,0.1915
0,2,56,1,0,1,62,0,0,0,0,1312,squad,27,27,1453,0,0,0,0,0,0,338.1,3,0,0.4231
0,0,149.4,1,0,0,70,0,0,0,0,1398,duo-fpp,49,46,1520,0,0,0,0,0,0,126.3,2,0,0.2292
1,6,518.1,2,2,1,3,1000,5,2,116.4,1387,duo-fpp,48,48,-1,0,0,0,0,0,0,3192,7,1500,0.9149
0,0,0,0,0,0,85,0,0,0,0,1977,squad,31,29,1500,0,0,0,0,0,0,212.2,1,0,0.0667
0,0,35.82,0,0,0,74,0,0,0,0,1883,duo-fpp,48,42,1507,0,0,0,0,0,0,165.4,1,0,0.1064
0,1,116,0,0,2,67,1444,0,0,0,1360,squad-fpp,27,25,-1,0,0,0,0,0,0,775.7,4,1599,0.5
1,3,533,3,1,5,9,0,3,1,232.6,1981,squad,27,26,1532,1,5369,0,48.26,0,0,2238,7,0,1
0,0,61.74,0,0,0,45,1310,0,0,0,1418,duo-fpp,48,45,0,0,0,0,0,0,0,1659,4,1542,0.9574
0,1,44.63,0,0,0,61,1100,0,0,0,1863,solo-fpp,73,71,-1,0,0,0,0,0,0,89.96,1,1524,0.1806
1,5,641.4,3,3,4,1,1306,8,2,129,1374,squad-fpp,31,31,-1,0,0,0,0,0,0,2873,6,1507,1
0,3,100,0,0,0,4,0,1,1,14.54,1469,normal-duo-fpp,9,9,1500,0,0,0,0,0,0,4136,9,0,0.625
0,0,0,0,0,0,67,1267,0,0,0,1848,solo-fpp,90,88,-1,0,0,0,0,0,0,571.5,1,1522,0.3034
1,0,124.1,0,0,0,46,0,1,1,13.01,1363,solo-fpp,97,95,1509,0,0,0,0,0,0,71.33,2,0,0.2604
0,0,43,0,0,0,90,0,0,0,0,1722,solo-fpp,96,94,1520,0,0,0,0,0,0,69.83,1,0,0.0737
0,0,0,0,0,0,58,1335,0,0,0,1414,duo,48,47,-1,0,0,0,0,0,0,132.2,1,1563,0.5106
0,3,93.8,1,0,12,24,0,1,1,34.38,1893,squad,27,26,1593,2,6663,0,0,0,0,2822,7,0,0.8846
1,0,84.96,0,0,0,82,0,0,0,0,1312,squad,28,28,1492,0,0,0,0,0,0,200.1,3,0,0.1111
0,2,153.7,1,1,0,27,0,2,1,13.08,1411,duo-fpp,49,48,1494,1,0,0,0,0,0,378.6,3,0,0.2292
0,1,0,0,0,0,78,0,0,0,0,1459,squad,29,28,1473,0,0,0,0,0,0,190.2,2,0,0.1429
0,1,243.5,0,0,3,16,1327,2,1,4.396,1972,solo,91,87,-1,0,1114,0,0,0,0,975.5,4,1568,0.4889
1,1,273,2,0,3,17,0,2,1,35.53,1881,duo,47,44,1514,0,0,0,0,0,0,1117,6,0,0.587
0,0,0,0,0,0,66,0,0,0,0,1389,squad-fpp,28,28,1500,0,580.1,0,0,0,0,854,3,0,0.4444
0,0,112,0,0,7,30,1407,1,1,32.93,1357,duo-fpp,49,48,-1,0,0,0,0,1,0,1521,5,1606,0.6875
0,0,0,0,0,0,91,1165,0,0,0,1931,squad-fpp,29,24,-1,0,0,0,0,0,0,45.7,3,1533,0
2,0,271.3,3,1,4,21,0,2,1,271.5,1410,squad-fpp,28,28,1451,0,0,0,0,0,0,1450,7,0,0.4444
0,0,0,0,0,0,86,0,0,0,0,1367,squad-fpp,29,28,1495,0,0,0,0,0,0,0,0,0,0
0,0,77.95,0,0,0,35,0,1,1,47.44,1485,duo-fpp,47,46,1507,0,0,0,0,0,0,296.7,2,0,0.3913
0,0,242.7,1,0,0,67,0,0,0,0,1962,squad-fpp,27,25,1500,0,0,0,0,0,0,501.8,6,0,0.3077
0,2,151.6,0,0,0,37,1435,1,1,21.72,1982,solo-fpp,93,92,-1,0,0,0,0,0,0,641.3,2,1605,0.337
0,0,0,0,0,1,73,0,0,0,0,1339,squad-fpp,26,24,1486,0,0,0,0,0,0,168.8,3,0,0.16
0,2,190.2,1,0,5,30,0,1,1,1.8,1898,duo-fpp,49,49,1491,0,5144,0,0,0,0,1399,4,0,0.875
0,2,584.3,4,2,4,1,1455,9,2,115.2,1879,squad-fpp,30,30,-1,1,579.4,0,0,0,0,5251,10,1519,0.9655
0,0,100,1,0,0,49,1134,0,0,0,1329,duo-fpp,50,50,-1,0,0,0,98.51,0,0,782.5,3,1572,0.7347
0,2,0,0,0,1,29,1000,0,0,0,1869,duo-fpp,20,20,-1,0,0,0,0,0,0,3770,7,1500,0.5789
0,0,0,0,0,0,85,0,0,0,0,1774,duo-fpp,49,48,1505,0,0,0,0,0,0,26.31,1,0,0.125
1,0,0,0,0,0,96,1596,0,0,0,1806,squad,28,28,-1,0,0,0,0,0,0,182.1,1,1505,0
0,0,0,0,0,1,46,0,0,0,0,1976,duo,49,44,1500,0,4055,0,79.97,0,0,2730,6,0,0.6458
0,4,265.8,1,1,2,6,0,3,1,164.7,1403,duo-fpp,49,48,1605,1,0,0,0,0,0,2913,4,0,0.9583
0,2,0,1,0,0,56,0,0,0,0,1802,duo-fpp,48,44,1588,0,2427,0,0,1,0,1868,8,0,0.4894
0,0,0,0,0,0,85,0,0,0,0,1311,duo-fpp,46,45,1500,0,0,0,0,0,0,14.04,0,0,0.0444
1,3,163.5,0,1,3,29,1054,1,1,5.443,1361,duo-fpp,48,48,-1,1,0,0,0,0,0,397.7,2,1501,0.5532
1,3,303.9,1,0,0,49,1240,0,0,0,1376,squad,29,28,-1,1,0,0,0,0,0,1991,4,1534,0.75
0,0,77.4,0,0,0,92,1078,0,0,0,1398,duo-fpp,48,46,-1,0,0,0,0,0,0,10.07,1,1510,0.0213
0,1,289.2,4,0,1,17,0,2,1,42.05,1330,squad-fpp,27,27,1461,0,0,0,0,0,0,1261,2,0,0.5385
0,0,242.7,3,0,1,22,1139,2,1,13.86,1313,duo-fpp,49,46,-1,2,0,0,0,0,0,492.7,2,1464,0.4583
0,3,122,0,0,2,54,0,0,0,0,1693,solo-fpp,98,94,1614,0,0,0,45.36,0,0,1180,5,0,0.5773
0,0,100,1,0,0,20,0,1,1,25.3,1950,squad-fpp,30,28,1427,0,0,0,0,0,0,793.4,6,0,1
0,0,0,0,0,0,73,1000,0,0,0,1349,squad-fpp,29,29,-1,0,0,0,0,0,0,200.8,2,1500,0.2143
2,6,471,1,0,3,2,0,4,1,32.41,1473,squad-fpp,27,25,1493,0,0,0,0,0,0,3565,4,0,1
1,0,40.09,0,0,3,46,1145,0,0,0,1982,solo,99,97,0,0,634.2,0,68.94,0,0,2310,5,1536,0.8571
0,1,174.4,0,0,0,36,0,1,1,14.58,1360,solo-fpp,94,93,1522,0,0,0,0,0,0,211.2,2,0,0.3656
0,0,0,0,0,0,89,1344,0,0,0,1833,duo-fpp,48,48,0,0,0,0,0,0,0,202.8,2,1527,0.0638
0,0,58.91,0,0,1,69,1314,0,0,0,1305,squad,25,24,-1,0,0,0,0,0,0,311.7,1,1408,0.2083
0,0,0,0,0,0,84,1052,0,0,0,1998,solo,96,95,-1,0,0,0,0,0,0,361.8,2,1495,0.1263
0,0,50.7,0,0,0,88,1180,0,0,0,1353,duo-fpp,48,48,-1,0,0,0,0,0,0,85.38,2,1510,0.0638
1,4,173.4,1,0,5,29,0,1,1,114.8,1883,squad-fpp,30,30,1431,0,372.4,0,262.6,0,1,2533,7,0,0.7241
0,1,0,0,0,0,50,0,0,0,0,1755,squad,27,27,1494,0,0.0012,0,12.5,0,0,2524,4,0,0.6538
1,6,799.7,6,2,5,3,0,6,1,24.54,1409,squad-fpp,24,24,1467,1,0,0,0,0,0,2241,8,0,0.8696
0,7,122.5,1,0,8,28,0,1,1,34.83,1717,squad-fpp,27,27,1525,0,6265,0,0,0,0,3222,8,0,0.8462
0,0,137.4,0,0,0,21,1254,1,1,11.49,1874,solo-fpp,95,92,-1,0,0,0,37.91,0,0,3120,4,1550,0.8511
0,0,0,0,0,0,93,1227,0,0,0,1969,squad,28,27,-1,0,0,0,0,0,0,24.17,0,1431,0.037
0,0,47.6,0,0,0,52,0,0,0,0,1295,duo-fpp,45,45,1500,0,0,0,0,0,0,490.8,4,0,0.5909
1,0,163.2,1,1,0,41,0,1,1,26.42,1413,duo,48,47,1490,0,0,0,0,0,0,121.5,4,0,0.1702
0,1,49.02,0,0,0,52,0,0,0,0,1413,duo-fpp,49,47,1574,0,0,0,0,0,0,1797,4,0,0.6875
0,0,236.1,0,0,0,17,1328,2,1,55.53,1418,solo-fpp,99,97,-1,0,0,0,0,0,0,1583,3,1475,0.7449
1,5,361.2,1,1,2,6,0,3,1,107.6,1370,squad-fpp,28,27,2094,0,0,0,0,0,0,4082,5,0,1
0,0,51.6,0,0,0,42,0,0,0,0,1366,squad-fpp,26,25,1585,0,0,0,0,0,0,1151,4,0,0.88
0,0,49.55,1,0,0,67,0,0,0,0,1864,duo-fpp,50,47,1490,0,0,0,0,0,0,389.1,6,0,0.4082
0,0,410.7,4,1,0,5,1172,5,2,35.71,1486,squad-fpp,28,27,-1,0,0,0,0,0,0,316.7,4,1536,0.1481
0,0,0,0,0,0,77,0,0,0,0,1921,squad,27,25,1500,0,0,0,0,0,0,671,2,0,0.1154
0,0,0,0,0,0,39,1050,0,0,0,1878,squad-fpp,29,28,-1,0,0,0,0,0,0,0,0,1537,1
0,1,249.2,2,0,0,36,1350,1,1,6.16,1387,squad-fpp,29,28,-1,0,0,0,0,0,0,251.3,5,1438,0.3929
0,1,0,0,0,1,41,0,0,0,0,1372,squad,26,25,1412,0,0,0,0,0,0,2373,5,0,0.96
0,0,368.2,2,0,1,17,1057,2,2,24.29,1442,duo-fpp,47,45,-1,1,0,0,0,0,0,474.6,3,1510,0.6304
0,0,0,0,0,0,70,0,0,0,0,1352,solo-fpp,91,88,1497,0,0,0,0,0,0,182,1,0,0.2667
0,0,321.7,0,0,0,14,0,2,1,28.97,1342,solo-fpp,98,98,1541,0,1117,0,0,0,0,1770,10,0,0.8454
0,3,183.3,0,0,2,15,0,2,1,9.289,1850,solo,93,91,1500,0,7694,0,0,0,0,583.1,7,0,0.6739
0,0,0,0,0,0,85,0,0,0,0,1978,solo,96,91,1480,0,0,0,0,0,0,40.49,1,0,0.0842
0,0,0,0,0,0,65,0,0,0,0,1327,solo-fpp,91,88,1811,0,0,0,0,0,0,171.8,3,0,0.3111
0,0,138.4,1,0,0,34,0,1,1,40.39,1443,duo,48,47,1518,0,0,0,0,0,0,493.3,2,0,0.1915
0,0,49,0,0,0,75,1001,0,0,0,1304,squad-fpp,28,28,-1,0,0,0,0,0,0,121.1,2,1497,0.2593
1,2,178,1,1,2,31,0,1,1,12.79,1733,squad-fpp,27,27,1524,0,0,0,0,0,0,639.6,3,0,0.4231
0,0,0,0,0,0,81,0,0,0,0,1374,squad-fpp,27,27,1487,0,0,0,0,0,0,127.8,2,0,0.1923
0,0,221.8,2,0,0,65,1148,0,0,0,1734,duo-fpp,48,45,-1,0,0,0,0,0,0,401.7,4,1500,0.3617
0,0,0,0,0,0,68,0,0,0,0,1420,duo-fpp,49,48,1500,0,0,0,0,0,0,161.6,0,0,0.3333
0,9,1072,0,2,0,1,1800,10,2,98.73,1455,solo,95,92,-1,0,0,0,0,0,0,3490,7,1728,1
0,0,0,0,0,0,54,0,0,0,0,1908,duo-fpp,49,47,1520,0,0,0,0,0,0,1550,6,0,0.6667
0,1,100,2,0,0,33,0,1,1,17.53,1863,squad-fpp,26,26,1413,1,4984,0,57.12,0,0,425,4,0,0.4
0,2,516.6,4,0,2,8,1016,3,1,21.52,1879,squad-fpp,29,28,-1,0,0,0,0,0,0,276.4,2,1505,0.3929
1,2,155.8,1,0,12,15,0,2,2,38.54,1884,squad-fpp,28,28,1766,2,3060,0,0,1,0,2794,6,0,0.7037
0,3,330.2,0,0,4,6,0,4,1,5.745,2193,solo,98,97,1503,0,55.42,0,0,0,0,583.1,5,0,0.4227
1,2,70.73,0,0,2,53,1273,0,0,0,1284,squad-fpp,28,27,-1,0,0,0,0,0,0,1650,5,1434,0.7407
0,0,0,0,0,5,56,0,0,0,0,1470,solo,93,90,1487,0,0,0,0,0,0,493.9,4,0,0.5
0,2,145.7,1,1,4,29,1378,1,1,27.87,1369,squad-fpp,27,26,-1,0,0,0,0,0,0,1151,3,1579,0.6154
1,0,134.3,1,0,0,33,1268,1,1,16.02,1357,squad-fpp,28,27,-1,0,0,0,0,0,0,1336,4,1509,0.5926
0,2,182.5,0,0,5,59,0,0,0,0,1823,duo,48,43,1552,0,0,0,0,0,0,242.5,3,0,0.4043
0,2,166,1,1,7,13,1000,2,2,20.33,1366,duo-fpp,47,47,-1,0,0,0,0,0,0,2086,6,1500,0.913
0,0,33.11,0,0,2,61,1132,0,0,0,1396,duo-fpp,47,44,-1,0,0,0,0,0,0,590.3,3,1422,0.5
0,3,223,0,0,7,15,0,2,1,27.95,1389,solo-fpp,93,93,1664,0,0,0,0,0,0,1866,3,0,0.8804
0,0,0,0,0,0,82,0,0,0,0,1901,squad,27,24,1383,0,0,0,0,0,0,461.1,4,0,0.1154
0,2,114.7,0,1,2,21,0,1,1,0,1968,solo,95,89,1500,0,0,0,0,0,0,2175,5,0,0.766
0,0,0,0,0,0,95,1043,0,0,0,1427,duo,49,47,-1,0,0,0,0,0,0,0,0,1462,0
0,0,263.9,1,0,0,35,1603,1,1,34.9,1987,squad-fpp,29,27,-1,0,0,0,0,0,0,492.9,4,1592,0.1786
1,1,0,0,0,1,85,0,0,0,0,1389,squad-fpp,30,30,1507,0,0,0,0,0,0,84.97,4,0,0.1724
0,2,77.53,0,0,1,37,1271,1,1,26.83,1372,solo-fpp,94,93,-1,0,0,0,0,0,0,405.3,4,1398,0.4194
1,1,85.23,1,0,0,57,1065,0,0,0,1896,squad-fpp,28,27,-1,0,0,0,0,0,0,3293,9,1512,0.5556
0,0,0,0,0,0,78,0,0,0,0,1381,squad-fpp,27,26,1341,0,0,0,0,0,0,450.1,2,0,0.1154
0,0,37.05,0,0,0,79,0,0,0,0,1879,squad,24,24,1467,0,0,0,0,0,0,368,1,0,0.0435
0,0,29.27,1,0,0,38,1354,1,1,10.7,1391,squad-fpp,30,28,-1,1,0,0,0,0,0,167.9,2,1480,0.1379
0,1,380.9,1,2,4,12,0,3,2,6.842,1941,duo,49,47,1506,0,0,0,0,0,0,365.7,5,0,0.3125
1,1,203.2,1,0,5,46,0,0,0,0,1371,squad-fpp,27,27,1432,0,1744,0,0,0,0,874.1,6,0,0.5385
0,0,0,0,0,0,89,0,0,0,0,1471,squad,26,25,1500,0,0,0,0,0,0,8.766,1,0,0.04
0,0,0,0,0,0,87,0,0,0,0,1435,solo-fpp,92,90,1561,0,0,0,0,0,0,12.1,1,0,0.0549
1,3,393.7,0,0,3,26,1013,1,1,2.717,1404,solo,96,90,-1,0,0,0,0,0,0,2516,4,1496,0.8632
1,3,151.9,1,0,5,27,1280,1,1,42.27,1345,squad-fpp,32,31,-1,0,0.0037,0,95.55,0,0,2043,2,1463,0.6129
0,0,0,0,0,0,56,0,0,0,0,1372,solo-fpp,90,89,1500,0,0,0,0,0,0,1056,3,0,0.5281
1,2,142.7,0,1,2,18,1000,1,1,17.72,1321,duo-fpp,36,36,-1,0,1842,0,21.3,0,0,1359,11,1500,0.9714
0,0,73.02,0,0,1,62,1292,0,0,0,1274,squad-fpp,28,24,-1,0,0,0,0,0,0,480.2,5,1495,0.2963
0,1,74.92,0,0,0,61,0,0,0,0,1799,squad-fpp,26,26,1516,0,5000,0,0,0,0,896.2,3,0,0.44
0,0,127.3,2,1,0,16,0,2,1,8.458,1907,duo-fpp,48,47,1511,0,0,0,0,1,0,482,4,0,0.3404
0,1,164.5,0,1,1,28,0,1,1,9.907,1379,squad-fpp,28,27,1470,0,0,0,0,0,0,2175,3,0,0.7778
0,0,160.5,1,0,0,55,0,0,0,0,1480,duo-fpp,45,42,1500,0,0,0,0,0,0,122.9,1,0,0.3636
0,0,95.33,0,0,0,45,0,0,0,0,1416,duo-fpp,44,42,1435,0,0,0,0,0,0,915.5,5,0,0.6047
0,0,0,0,0,0,90,0,0,0,0,1836,squad-fpp,25,25,1494,0,0,0,0,0,0,57.57,2,0,0.0417
0,0,0,0,0,0,94,0,0,0,0,1795,solo-fpp,95,93,1542,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,63,0,0,0,0,1886,duo-fpp,46,45,1501,0,0,0,0,0,0,402.8,4,0,0.3778
0,0,201.9,1,0,0,28,0,1,1,9.786,1346,squad-fpp,28,27,1506,0,0,0,0,0,0,3377,3,0,0.8889
1,4,518.5,3,1,3,5,0,4,2,155.2,1364,squad-fpp,29,27,1505,0,0,0,17.93,0,0,3104,4,0,0.9643
0,0,176.4,2,0,1,15,1146,2,2,9.703,1790,squad,27,27,-1,1,1578,0,0,0,0,1380,6,1515,0.3846
0,2,32.56,0,0,1,47,0,0,0,0,1865,squad-fpp,30,29,1488,0,3706,0,0,0,0,2645,4,0,0.8621
1,4,188.5,1,1,3,14,1556,2,2,34.02,1347,squad-fpp,31,31,-1,2,0,0,0,0,0,2677,4,1571,0.9667
0,0,53.05,0,0,0,87,0,0,0,0,1864,squad-fpp,32,27,1500,0,0,0,0,0,0,97.17,2,0,0.0323
0,1,97.5,0,0,1,57,1154,0,0,0,1949,duo-fpp,47,47,-1,0,0,0,0,0,0,418.9,4,1472,0.4783
0,0,0,0,0,0,50,0,0,0,0,1332,duo-fpp,50,50,1542,0,0,0,0,0,0,410.1,5,0,0.898
1,1,38.95,0,0,1,49,0,0,0,0,1339,squad-fpp,31,28,1479,0,0,0,59.85,0,0,2252,9,0,0.7333
0,0,30.1,0,0,0,94,1204,0,0,0,2062,squad,26,26,-1,0,0,0,0,0,0,229.1,2,1443,0
0,1,113.5,0,0,5,56,1240,0,0,0,1863,squad,28,28,-1,0,986.1,0,31.66,0,0,1745,5,1514,0.5556
0,0,0,0,0,0,92,1045,0,0,0,1393,squad,28,26,-1,0,0,0,0,0,0,28.19,0,1500,0.037
0,3,26.09,0,0,4,42,1129,0,0,0,1848,squad,29,28,-1,0,4683,0,0,0,0,2606,6,1535,0.75
0,0,16,1,0,0,36,0,1,1,14.26,1219,duo-fpp,48,44,1500,0,0,0,0,0,0,131.6,3,0,0.1489
0,0,13.88,1,0,0,61,0,0,0,0,1808,duo-fpp,48,47,1450,0,0,0,0,0,0,1312,7,0,0.4681
0,0,180.5,1,0,0,36,0,1,1,33.84,1217,squad-fpp,28,27,1494,0,0,0,0,0,0,56.83,2,0,0.1111
0,0,32.74,0,0,0,85,1126,0,0,0,1682,duo-fpp,48,43,-1,0,0,0,0,0,0,41.53,2,1508,0.0851
1,5,282.6,1,0,1,14,1395,2,2,23.22,1300,squad,28,27,-1,2,0,0,0,0,0,2570,7,1451,0.8889
0,0,100,0,1,0,34,0,1,1,11.13,1380,squad-fpp,28,27,1502,0,0,0,0,0,0,231.2,7,0,0.3333
0,1,94.08,0,0,2,53,1012,0,0,0,1359,solo-fpp,98,95,-1,0,0,0,0,0,0,1232,3,1489,0.6907
0,1,36,1,0,1,59,0,0,0,0,1291,squad-fpp,29,29,1505,1,0,0,0,0,0,225.8,2,0,0.3929
0,0,200,0,1,0,19,1085,2,1,15.27,1376,solo,98,97,-1,0,0,0,0,0,0,1831,5,1499,0.6392
0,0,89.23,0,0,0,81,0,0,0,0,1315,duo,48,48,1497,0,0,0,0,0,0,166.3,3,0,0.1489
0,2,341.4,2,0,0,7,0,3,2,18.92,1359,duo,47,43,1741,0,0,0,0,0,0,1594,3,0,0.8043
1,0,153.8,0,0,1,83,0,0,0,0,1908,squad,28,27,1470,0,0,0,0,0,0,272.7,2,0,0.0741
0,0,73.91,0,0,0,54,1226,0,0,0,1915,squad-fpp,28,28,-1,0,1517,0,0,0,0,1600,3,1503,0.6296
0,0,146.5,1,0,0,93,0,0,0,0,1945,squad-fpp,29,29,1644,0,0,0,0,0,0,70.14,2,0,0.0714
0,1,111.1,1,0,1,22,0,2,1,145.8,1968,squad-fpp,30,29,1437,0,917.7,0,0,0,0,1326,5,0,0.3793
0,3,210.6,2,0,1,16,0,2,1,96.93,1389,squad-fpp,28,28,1318,0,0,0,12.07,0,0,3308,4,0,0.8889
0,0,100,1,0,0,41,1064,1,1,17.93,1294,squad-fpp,31,29,-1,0,0,0,0,0,0,123.8,1,1460,0.2
0,2,32.19,0,0,4,55,0,0,0,0,1975,solo,98,96,1771,0,1757,0,0,0,0,559.5,7,0,0.5979
0,0,0,0,0,0,85,1291,0,0,0,1375,squad-fpp,29,25,-1,0,0,0,0,0,0,0,0,1480,0
0,0,52.5,0,0,0,8,0,0,0,0,1808,solo,18,2,1500,0,0,0,0,0,0,0,3,0,0
0,0,31.88,0,0,0,43,0,0,0,0,1930,duo-fpp,47,46,1726,0,3957,0,0,0,0,1412,5,0,0.8913
0,7,726.1,5,2,1,1,0,7,3,60.81,1253,squad-fpp,28,26,1553,1,1421,0,0,0,0,3128,3,0,0.963
0,0,0,0,0,0,82,1122,0,0,0,1376,duo-fpp,48,47,-1,0,0,0,0,0,0,95.92,2,1473,0.1489
0,5,293.8,1,0,11,48,1000,0,0,0,1883,duo-fpp,48,47,-1,1,3446,0,0,0,0,2979,7,1500,0.8085
0,0,0,0,0,0,68,0,0,0,0,1399,squad,30,28,1483,0,0,0,0,0,0,100.9,2,0,0.3103
0,1,301.5,2,0,3,15,0,2,2,56.58,1350,squad-fpp,27,26,1423,1,0,0,67.74,0,0,2167,7,0,0.6538
0,0,0,0,0,0,49,0,0,0,0,1351,squad-fpp,27,27,1470,0,0,0,0,0,0,2590,3,0,0.8846
0,0,130.9,1,0,0,25,1354,1,1,15.59,1182,squad-fpp,28,27,-1,0,859.3,0,0,0,0,3147,4,1548,0.9259
0,0,0,0,0,1,67,0,0,0,0,1396,squad-fpp,30,29,1482,0,0,0,0,0,0,1033,6,0,0.4138
0,0,54,0,0,0,97,0,0,0,0,1307,squad-fpp,28,27,1535,0,0,0,0,0,0,12.86,0,0,0
0,0,0,0,0,0,93,1605,0,0,0,1386,squad-fpp,29,28,-1,0,0,0,0,0,0,0,0,1441,0
0,0,75.48,0,0,0,62,1319,0,0,0,1380,solo-fpp,94,94,0,0,0,0,0,0,0,138,1,1559,0.4624
1,0,123.8,1,0,0,40,1275,1,1,13.95,1373,duo-fpp,49,47,-1,0,0,0,0,0,0,110.8,3,1493,0.0417
1,0,235.7,1,0,0,63,1094,0,0,0,1300,duo-fpp,47,45,-1,0,0,0,0,0,0,195.1,2,1496,0.3261
0,0,70.38,0,0,0,57,1373,0,0,0,1378,squad,28,28,-1,0,0,0,0,0,0,723.2,3,1576,0.6296
0,3,72.91,0,0,2,51,1138,0,0,0,1521,solo,97,93,-1,0,920.1,0,0,0,0,1078,4,1469,0.6562
1,1,116.3,0,0,0,50,0,0,0,0,1958,squad-fpp,28,26,1497,0,0,0,0,0,0,3099,6,0,0.5926
